Interval End,Yarrawonga Offtake Pump station,Yarrawonga Wastewater Winter Storage - Irrigation,Non Potable Offtake Water Pump Station (purple pipe),Wangaratta Kerr St Tanks,Wangaratta Wastewater Purification Plant,Myrtleford Buffalo Creek Sewer Pump Station,Baranduda Low Level Water Pump Station,Wodonga (Baranduda) Wastewater Purification Plant,Mount Beauty Wastewater Purification Plant,Bright Wastewater Purification Plant,Wangaratta - Phillipson St Storage  Clear Water Pump Station,Myrtleford Water Treatment Plant & Reservoir,Corryong Water Treatment Plant - Water Storage 3,Wodonga Head Office,Bright Water Treatment Plant & Off stream storage,Wodonga Raw Water Pump Station,Wangaratta Offtake / Treatment Plant / Distribution Pumping,Benalla Wastewater Purification Plant / Farm,Wangaratta Wastewater Purification Plant,Wangaratta Swan St Sewer Pump Station,Wangaratta Trade Waste Treatment Plant,Wahgunyah Wastewater Purification Plant,Wodonga Pump Station 01,Wahgunyah Water Treatment Plant,Wodonga High Level Water Pump Station,Corryong Offtake Sewer Pump Station (Nariel Creek),Wodonga Water Treatment Plant,Benalla Water Treatment Plant,Myrtleford Wastewater Purification Plant - Area 2 (Depot),Yarrawonga Water Treatment Plant,Wodonga West Wod Wastewater Purification Plant
Tue 14 May 2019 14:00,23.472,29.711,0.432,1.184,16.512,17.04,0.19,11.632,10.848,24.8,19.144,18.144,7.616,29.632,6.944,298.84,20.456,19.247,40.991,14.903,8.16,14.984,22.284,57.007,53.496,0.04,74.12,6.452,22.064,49.192,308.3
Tue 14 May 2019 14:30,23.464,0.68,0.495,1.12,16.991,17.04,0.175,11.552,10.464,24.6,19.071,6.623,7.76,30.08,6.591,298.78,27.736,19.296,40.575,12.584,10.68,14.968,23.888,55.315,53.464,0.05,73.22,21.828,21.936,41.864,327.1
Tue 14 May 2019 15:00,23.446,0.712,0.519,1.088,16.736,17.03,0.19,11.664,13.503,24.7,19.384,3.551,7.224,31.327,21.503,298.34,53.416,19.32,40.192,0.222,8.038,14.96,22.78,54.1,53.512,0.05,75.64,30.28,21.888,51.24,332.4
Tue 14 May 2019 15:30,23.44,0.664,0.48,1.152,16.031,17.025,0.191,11.598,6.528,24.7,14.544,3.519,7.791,32.607,53.184,298.16,23.448,19.232,39.712,14.728,8.08,14.919,19.948,55.474,53.456,0.04,79.18,30.792,13.264,38.904,334.5
Tue 14 May 2019 16:00,23.442,0.672,0.55,1.183,16.607,17.013,0.206,11.632,10.368,24.6,2.984,3.744,7.296,36.511,56.064,298.16,16.432,19.351,40.192,9.783,8.159,15,19.776,49.939,53.456,0.05,74.36,30.776,4.751,42.12,339.1
Tue 14 May 2019 16:30,1.388,0.664,0.424,1.12,15.807,16.996,0.19,11.552,12.512,24.6,2.968,3.615,6.936,33.216,56.415,298.24,15.56,19.304,39.903,0.687,8.04,15.015,19.224,27.755,12.304,0.05,74.34,30.856,12.288,22.304,328.8
Tue 14 May 2019 17:00,0.02,0.704,0.528,1.184,16.351,16.984,0.175,11.424,8.991,24.8,3.311,3.52,6.952,32.159,56.576,298.5,15.8,19.343,40.735,14.512,8.072,14.984,20.992,56.439,0.744,0.04,73.42,30.988,19.92,10.488,323.7
Tue 14 May 2019 17:30,0.022,0.656,0.527,1.184,15.648,16.959,0.175,15.256,9.952,24.9,3.399,3.488,7.431,31.551,57.887,298.76,16.696,19.368,40.832,0.222,8.064,15.087,22.912,3.562,0.736,0.05,73.3,31.26,19.999,23.384,316.1
Tue 14 May 2019 18:00,0.022,0.672,0.519,1.312,16.224,16.966,0.19,11.399,8.128,24.7,3.744,3.679,7.144,22.816,49.823,154.26,16.368,19.535,41.248,11.664,8.296,15.288,22.92,3.106,0.72,0.04,50,31.392,19.904,12.504,320.1
Tue 14 May 2019 18:30,0.022,0.824,0.656,1.28,16.671,16.958,0.175,11.488,12.383,25.1,3.983,3.52,7.263,18.368,27.456,0.8,18.152,19.607,41.12,19.968,9.056,15.248,24.984,4.084,0.728,0.05,7.4,31.584,20.959,21.472,317.8
Tue 14 May 2019 19:00,0.022,0.656,0.815,1.376,15.742,16.875,0.175,11.471,8.128,24.9,4.408,3.52,7.392,18.816,25.632,0.82,19.768,19.632,41.055,1.191,8.552,15.088,27.572,3.956,0.728,0.04,5.58,24.956,21.887,20.808,301.7
Tue 14 May 2019 19:30,0.022,2.352,0.744,1.344,16.128,16.823,0.19,11.543,12.544,24.9,3.983,3.519,7.671,18.88,6.688,0.78,17.304,19.656,40.992,16.512,8.496,15.136,28.36,3.121,0.736,0.05,6.1,3.972,21.872,13.696,296.6
Tue 14 May 2019 20:00,0.022,1.8,0.183,1.376,16.031,16.828,0.19,11.479,6.624,24.9,3.616,4.576,6.479,17.28,7.68,0.86,18.176,19.664,41.152,13.992,8.504,15.136,29.32,3.036,0.728,0.05,5.76,3.944,21.872,23.488,297.1
Tue 14 May 2019 20:30,0.022,1.904,0.528,1.344,15.872,16.828,0.175,11.463,13.184,24.9,3.464,3.551,15.824,12.896,7.04,0.84,24.888,19.616,41.183,7.064,8.592,15.136,28.32,3.518,0.744,0.04,7.26,4.36,13.264,11.224,298.4
Tue 14 May 2019 21:00,0.022,1.488,0.647,1.408,16.192,17.068,0.19,11.424,9.952,25,3.775,3.52,15.264,10.879,7.52,0.86,26.288,19.624,40.8,13.623,8.4,15.128,29.552,3.525,0.736,0.05,5.52,3.94,4.704,17.208,305.1
Tue 14 May 2019 21:30,0.024,1.912,0.776,1.312,16.96,17.424,0.19,20.432,9.504,24.7,3.424,3.711,18.728,10.336,6.719,0.92,24.648,19.72,40.512,15.008,8.447,15.047,27.216,3.272,0.736,0.05,6,3.96,12.142,17.304,305.6
Tue 14 May 2019 22:00,0.022,2.368,0.296,1.408,16.224,17.441,0.175,14.976,8.864,24.8,3.064,3.52,26.367,10.335,6.944,0.86,23.096,19.704,40.544,3.967,8.544,14.984,26.312,2.999,0.744,0.04,5.6,3.94,19.68,10.784,304.1
Tue 14 May 2019 22:30,0.022,2.08,0.431,1.408,16.192,17.406,0.19,19.895,10.687,24.7,2.848,3.488,26.968,8.832,7.263,0.88,22.44,19.775,40.608,12.519,8.568,15,25.368,2.732,0.744,0.05,5.5,3.976,19.776,24.984,303.1
Tue 14 May 2019 23:00,0.022,2.184,0.384,1.312,15.968,17.404,0.19,16.104,10.238,24.6,2.888,3.551,20.007,8.96,6.784,0.94,22.208,19.736,41.119,10.784,8.736,15,22.276,3.06,0.744,0.05,7.26,3.948,19.664,11.304,306.4
Tue 14 May 2019 23:30,0.022,1.928,0.407,1.44,16.256,17.401,34.319,17.88,6.528,24.7,2.544,3.744,19.784,9.184,8.032,0.92,35.512,19.728,40.992,5.095,8.76,15.032,28,4.171,45.592,0.04,5.52,3.908,20.896,10.568,311.5
Wed 15 May 2019 00:00,0.022,1.832,0.288,1.376,16.288,17.392,42.896,17.032,12.288,24.9,1.975,3.456,19.92,8.928,6.943,0.88,56.344,19.728,41.183,7.463,10.6,15.016,25.484,2.484,56.52,0.05,6.24,3.912,21.951,10.44,310.4
Wed 15 May 2019 00:30,0.022,1.615,0.335,1.471,17.12,17.398,42.719,14.247,7.392,24.8,1.983,3.456,19.608,8.96,7.134,0.92,54.816,19.776,40.223,10.135,8.584,15.055,23.312,2.658,56.384,0.05,5.56,3.9,21.903,10.424,301.7
Wed 15 May 2019 01:00,5.726,1.608,0.36,1.28,16.288,17.377,42.543,15.55,10.912,24.7,2.128,3.616,8.84,8.96,7.423,0.86,53.736,19.768,40.8,0.51,8.616,15.023,20.3,2.899,56.272,0.04,7.16,3.9,21.92,34,300.7
Wed 15 May 2019 01:30,23.556,2.224,0.296,1.439,17.312,17.417,42.495,17.92,7.872,24.8,2.104,3.488,7.696,9.504,7.231,0.94,21.768,19.744,40.031,10.839,8.608,15.07,16.896,3.931,56.328,0.05,5.56,4.168,13.28,37.528,308.4
Wed 15 May 2019 02:00,23.554,2.296,0.766,1.44,16.031,17.416,42.4,17.392,11.007,24.9,1.88,3.488,7.992,9.568,7.743,0.88,20.096,19.592,40.576,14.567,8.719,15.056,16.56,2.882,56.304,0.04,5.5,4.108,4.688,38.32,316.5
Wed 15 May 2019 02:30,23.522,1.864,0.775,1.376,16.479,17.397,42.159,13.976,9.216,24.8,1.943,3.68,7.704,9.568,7.232,0.92,19.912,19.455,40.448,1.151,8.768,15.111,15.304,2.684,56.208,0.05,5.48,3.948,12.16,38.224,305.8
Wed 15 May 2019 03:00,23.524,2.848,0.655,1.408,16.384,17.403,42.048,15.672,10.719,24.7,2.032,3.615,7.639,10.08,7.583,0.88,18.96,19.48,40.64,10.255,9.952,15.168,13.58,2.913,56.256,0.05,6.2,3.984,19.552,38.208,293.8
Wed 15 May 2019 03:30,23.506,3,0.888,1.439,17.184,17.389,41.936,17.736,6.08,24.6,2.024,3.52,7.703,8.992,6.784,0.92,19.296,19.479,40.863,8.623,9.04,15.111,13.104,3.703,56.192,0.04,6.62,3.972,19.6,50.224,281.1
Wed 15 May 2019 04:00,23.494,2.576,0.927,1.439,16.511,17.373,41.76,17.368,8.48,24.6,1.856,3.519,7.768,8.896,7.232,0.92,20.344,21.335,41.088,2.606,8.872,15.135,13.352,3.309,56.096,0.05,5.48,3.964,19.632,37.648,281.1
Wed 15 May 2019 04:30,12.798,2.152,1.671,1.439,16.448,17.362,41.648,14.216,11.424,24.6,1.951,4.063,7.824,9.312,7.552,0.86,19.344,21.263,40.64,10.544,8.848,15.136,13.664,2.902,55.968,0.05,6.32,3.884,20.8,27.288,266.9
Wed 15 May 2019 05:00,0.022,2.36,1.126,1.439,16.256,17.386,41.648,15.256,5.312,24.8,2.168,3.968,8.072,9.407,36.896,0.94,21.216,21.28,40.895,0.663,8.992,15.064,13.52,2.665,56.008,0.04,5.54,3.984,22.031,11.28,252.1
Wed 15 May 2019 05:30,0.022,2.24,0.991,1.376,17.344,17.368,39.647,19.424,11.168,24.8,2.504,3.488,7.704,10.048,57.376,0.92,22.8,21.223,41.12,9.127,8.999,14.959,13.36,3.35,43.8,0.05,7.3,3.904,21.952,23.52,245
Wed 15 May 2019 06:00,0.022,2.4,0.896,1.408,16.64,17.356,0.19,18.048,7.904,24.6,2.832,4.384,7.743,11.519,56.896,0.86,21.576,21.272,41.12,2.039,8.968,14.895,13.76,3.964,0.744,0.05,5.52,3.88,21.936,11.936,239.3
Wed 15 May 2019 06:30,0.024,2.351,0.544,1.439,18.208,17.35,0.19,13.696,11.647,24.8,3.216,3.584,7.735,12.542,55.263,0.94,24.008,21.296,41.056,8.83,8.976,14.84,13.9,2.465,0.752,0.04,5.48,4.292,13.248,11.432,236.8
Wed 15 May 2019 07:00,0.022,1.72,0.623,1.439,18.335,17.366,0.175,15.999,7.008,24.7,4.12,3.488,7.383,56.096,52.8,0.9,28.4,21.328,40.992,10.096,8.928,14.944,14.936,2.64,0.744,0.05,5.44,3.864,4.688,23.944,233.1
Wed 15 May 2019 07:30,0.022,2.2,0.704,1.344,18.816,17.374,0.175,17.64,11.872,25,6.744,3.648,8.263,64.224,58.816,0.88,64.576,21.424,41.056,4.879,9.2,15.047,16.644,3.509,0.744,0.04,26.52,3.808,12.24,12.056,239.8
Wed 15 May 2019 08:00,0.02,1.847,0.392,1.28,17.952,17.396,0.206,16.807,6.656,24.8,7.703,3.488,9.087,50.207,35.168,0.9,96.288,21.447,41.119,12.423,8.808,14.984,23.036,3.582,0.744,0.05,46.98,3.888,21.248,25.72,249.7
Wed 15 May 2019 08:30,0.022,2.2,0.415,1.248,18.624,17.411,0.191,14.896,10.88,24.8,6.392,4.576,20.399,50.59,30.016,0.92,109.744,21.486,40.895,12.72,8.816,15.032,28.18,2.698,0.744,0.05,84.32,29.616,21.68,27.208,252.3
Wed 15 May 2019 09:00,0.024,1.615,0.296,1.28,16.48,17.398,0.191,17.071,11.008,25,4.264,4.384,20.367,43.519,30.239,0.88,85.36,21.464,41.568,19.448,8.728,15.072,34.316,3.524,0.744,0.04,80.48,30.852,21.792,14.384,267.2
Wed 15 May 2019 09:30,0.022,2,0.415,10.784,17.76,17.364,0.19,15.552,7.68,24.9,3.735,4.128,23.271,38.656,18.56,0.96,79.024,21.384,41.056,14.792,8.6,15.008,34.74,3.938,0.744,0.05,74.96,32.332,21.744,36.936,278.4
Wed 15 May 2019 10:00,16.116,1.96,0.296,11.712,16.448,17.356,0.19,11.566,10.368,25.1,3.271,4,19.936,33.728,10.368,240.86,65.728,21.207,40.672,7.639,8.608,14.992,36.62,3.452,0.744,0.04,74.9,32.272,22.128,46.952,312.3
Wed 15 May 2019 10:30,23.49,0.648,0.416,11.712,16.512,17.36,0.19,11.631,9.952,24.9,3.199,4,8.368,32.863,37.952,298.78,60.84,21.128,40.96,14.928,9.336,14.864,34.364,2.882,0.728,0.05,84.88,25.304,22.383,48.416,314.3
Wed 15 May 2019 11:00,23.488,0.664,0.416,11.616,16.319,17.36,0.239,11.488,11.871,25.1,3.224,4.863,7.952,31.934,59.808,298.68,120.64,21.136,41.44,15.464,8.312,14.775,35.856,14.695,0.736,0.05,79.62,22.132,22.096,53.584,315.1
Wed 15 May 2019 11:30,23.494,28.784,0.384,11.744,16.351,17.368,0.463,11.432,8.64,25,3.247,19.712,7.928,30.879,51.872,298.72,121.072,21.16,40.928,3.886,8.304,14.824,36.148,56.971,0.736,0.04,79.58,31.504,13.472,40.416,319.4
Wed 15 May 2019 12:00,23.444,28.279,0.32,11.584,16.64,17.335,0.19,11.4,13.792,24.9,3,19.392,7.216,30.655,27.136,297.88,99.304,20.864,40.896,15.536,8.239,14.767,32.392,58.181,0.736,0.05,79.02,30.936,4.816,51.448,320.2
Wed 15 May 2019 12:30,23.476,28.464,0.416,3.456,15.936,17.344,0.206,15.128,10.368,24.8,3.056,16.864,4.672,30.4,9.472,298.54,99.48,20.432,40.863,2.319,8.288,14.832,32.54,57.657,31.736,0.05,79.28,31.164,12.32,39.336,312.2
Wed 15 May 2019 13:00,23.462,28.44,0.176,1.087,16.384,17.334,0.191,11.479,9.024,24.9,3.056,19.552,4.32,29.312,6.143,298.44,99.92,20.464,41.184,11.735,8.368,14.8,31.512,56.691,53.432,0.04,79.16,31.244,19.824,51.336,307
Wed 15 May 2019 13:30,22.478,28.456,0.175,1.216,16.639,17.319,0.175,11.535,9.214,24.8,2.952,20.127,3.744,28.767,5.823,298.56,98.352,20.511,40.832,11.656,8.184,14.832,12.332,57.036,53.336,0.05,78.42,31.504,20.416,38.864,312.3
Wed 15 May 2019 14:00,0.022,28.448,0.183,1.087,16.384,17.305,0.19,11.576,8.192,24.8,2.76,20.192,3.464,27.904,6.88,298.7,91.704,20.448,40.096,3.382,8.095,14.896,5.616,57.533,53.208,0.05,79.34,31.584,20.079,12.784,325.5
Wed 15 May 2019 14:30,0.022,0.672,0.062,1.12,15.646,17.322,0.206,11.551,8.384,24.6,2.952,20.832,3.576,30.335,5.728,298.66,92.896,20.416,39.584,15.728,8.144,14.84,31.292,59.179,53.216,0.04,78.5,24.788,21.104,22.792,334.3
Wed 15 May 2019 15:00,0.022,0.68,0.175,3.455,16.832,17.314,0.175,11.591,9.088,24.6,2.84,20.223,3.552,33.728,5.855,298.56,109.432,20.432,40.384,9.96,7.99,14.88,26.136,59.67,53.184,0.05,77.92,3.804,22.048,28.112,331.7
Wed 15 May 2019 15:30,0.022,0.68,0.183,11.647,16.896,17.287,0.206,11.495,12.544,24.6,3.007,20.832,3.128,35.2,6.208,298.28,50.464,20.4,40.608,2.168,8.351,14.991,25.428,58.942,53.216,0.05,77.8,3.808,21.999,40.728,322
Wed 15 May 2019 16:00,0.024,0.664,0.175,7.616,16.735,17.262,0.19,11.568,8.255,24.9,2.951,20.64,3.463,34.144,6.047,297.94,18.584,20.407,40.864,10.103,8.128,14.816,25.036,61.314,53.152,0.04,77.48,4.144,21.903,13.44,321.4
Wed 15 May 2019 16:30,0.022,2.432,0.183,1.12,16.031,17.29,0.175,11.503,15.36,24.9,3.056,20.671,14.184,34.144,5.792,298.22,15.784,20.503,40.991,10.28,8.176,14.887,23.86,56.524,11.152,0.05,77.3,3.832,13.264,13.216,325.7
Wed 15 May 2019 17:00,6.606,0.712,0.175,1.119,16.192,17.287,0.19,11.536,9.792,25,3.159,20.128,16.175,32.415,6.272,298.38,15.8,20.574,40.96,8.599,8.064,15.015,25.916,60.284,0.728,0.04,76.44,3.812,4.72,35.552,335.3
Wed 15 May 2019 17:30,23.468,0.672,0.183,1.28,16.608,17.236,0.175,17.992,11.039,24.8,4.056,7.84,16.575,31.296,5.92,129,15.704,20.535,41.408,4.111,8.183,14.92,23.28,59.026,0.72,0.05,82.26,3.812,12.239,46.92,336.4
Wed 15 May 2019 18:00,23.476,2.223,0.408,1.312,15.902,17.212,0.175,16.512,11.232,25.1,4.608,4.319,19.096,22.912,6.048,0.88,17.512,20.648,41.312,15.551,8.216,14.872,25.164,26.06,0.728,0.05,76.74,3.836,19.664,44.024,317.9
Wed 15 May 2019 18:30,23.468,1.663,0.92,1.28,15.935,17.18,0.19,15.112,11.616,25,5.288,4.031,19.568,15.711,6.015,0.8,17.856,20.48,40.928,8.655,8.312,14.896,26.452,1.478,0.728,0.04,17.08,3.88,19.728,53.648,316.9
Wed 15 May 2019 19:00,23.488,1.615,1,1.312,15.904,17.182,0.19,17.719,11.903,24.9,5.24,4.32,19.168,17.504,6.271,0.82,17.984,20.567,40.448,6.679,8.568,14.935,28.788,3.346,0.736,0.05,7.48,3.896,19.919,37.696,312.2
Wed 15 May 2019 19:30,23.46,1.688,0.816,1.376,16.031,17.137,0.175,18.232,10.048,25,4.431,3.968,7.664,16.447,5.984,0.82,17.48,20.488,40.64,15.864,9.127,14.856,37.932,1.472,0.728,0.04,7.44,3.896,20.944,50.76,317.3
Wed 15 May 2019 20:00,23.49,1.728,0.183,1.312,15.84,17.141,0.19,15.528,11.967,25,3.52,3.902,7.608,16.192,6.207,0.82,16.496,20.552,40.64,12.72,8.384,14.991,40.196,1.673,0.736,0.05,7.5,3.856,21.999,38.072,322
Wed 15 May 2019 20:30,23.444,1.984,0.544,1.312,16.576,17.111,0.175,14.04,6.719,24.9,3.296,3.902,6.688,14.784,6.239,0.9,25.032,20.544,40.288,10.263,8.368,14.943,40.016,1.48,0.736,0.05,7.4,3.964,21.904,50.392,315.6
Wed 15 May 2019 21:00,23.07,1.695,0.64,1.376,16.543,17.121,0.19,17.832,10.752,25,3.224,4.607,4.8,10.656,6.335,0.84,25.712,20.528,40.608,10.895,8.439,14.936,39.344,2.895,0.744,0.04,9.18,4.316,21.92,37.784,317.4
