Interval End,Mains Elec kWh,MCC1 (kWh),MCC2 kWh (kWh), MCC3 (kWh),MCC4 (kWh),MCC6 (kWh),UV  (kWh),Blower 1 (kWh),Blower 2 (kWh),Blower 3 (kWh),MCC5 (kWh),Blower 4 (kWh),Blower 5 (kWh),Blower 6 (kWh),MCC4 kWh (kWh),MCC5 kWh (kWh),Bioreactor 2 kWh (kWh)
15:00:00,649.0870967741936,238.3548387096774,287.0,49.354838709677416,43.87096774193548,5.483870967741935,184.90322580645162,15.161290322580646,51.68680645161291,52.61583870967742,63.14812903225807,59.61106451612904,42.24758064516127,27.246516129032255,287.0,30.322580645161292,80.09709677419356
15:30:00,646.3249477524585,236.2228113846189,283.44015891286,49.268424220546585,43.53305512353467,5.735369097011902,181.5982847725352,15.057162105617259,51.80110261862193,52.16116713459087,61.270907455576555,58.344287988355845,40.41565913498517,27.381721810302604,283.44015891286,30.87952028300575,80.57116578709574
16:00:00,640.5677419354838,234.09677419354838,279.19354838709677,49.193548387096776,43.38709677419355,5.806451612903226,178.03225806451613,14.870967741935484,52.06287096774194,51.30990322580643,59.59270967741934,57.124354838709685,38.879612903225784,26.90267741935484,279.19354838709677,31.451612903225808,80.9283870967742
16:30:00,635.8598854345772,231.15544763390528,273.2987169803567,49.55716125299053,43.77773931639451,5.779421936596001,175.19783940863257,14.751047904975033,50.872435840237735,50.62643831640148,58.76471846257784,56.16936520715158,38.3679807698498,26.170170721530877,273.2987169803567,30.44725108671548,81.09610811865147
17:00:00,630.0193548387095,227.90322580645162,268.06451612903226,49.87096774193548,44.096774193548384,5.774193548387097,172.80645161290323,14.64516129032258,49.30303225806452,49.737741935483875,58.51448387096774,55.40887096774194,38.70751612903225,25.61154838709677,268.06451612903226,29.35483870967742,80.60548387096775
17:30:00,620.864126736851,224.84450281194927,265.7997972695161,49.64667277763933,43.73599284906593,5.910679928573385,170.56951748534667,14.501066593564802,48.42789524317746,48.27078361216145,58.56955596250479,54.77242399454116,39.72497237494819,25.65415708631862,265.7997972695161,29.66277964831428,78.98766937196321
18:00:00,611.4129032258065,222.16129032258064,264.8709677419355,49.354838709677416,43.225806451612904,6.129032258064516,168.5483870967742,14.516129032258064,47.87445161290323,46.65564516129031,58.64409677419354,54.538967741935465,40.55893548387095,25.944096774193547,264.8709677419355,30.161290322580644,77.2106451612903
18:30:00,604.6843864023823,220.03560001052813,263.64443488641757,49.46602788762519,43.09662616985505,6.36940171777014,166.8044105179971,14.887713823958736,47.27012818456854,45.32240839772651,58.45226834303851,54.98744566431126,40.34799143207396,26.127467405718715,263.64443488641757,29.640587152431095,76.24239177860153
19:00:00,599.5870967741936,218.2258064516129,262.0967741935484,49.67741935483871,43.064516129032256,6.612903225806452,165.58064516129033,15.161290322580646,46.56777419354838,44.436096774193544,58.11880645161289,55.36377419354839,39.19383870967741,26.19383870967742,262.0967741935484,29.193548387096776,75.88548387096775
19:30:00,595.0295548488565,216.49028422165654,260.204561153914,49.68619215467406,42.84554045438443,6.840651700289643,165.12014843892896,14.882327882037616,45.720238875217795,44.16173374341489,57.76844688248993,54.913869761526854,37.19817580680156,26.132780414852963,260.204561153914,29.9130522758088,75.94249608545985
20:00:00,591.5612903225807,215.25806451612902,258.16129032258067,49.67741935483871,42.74193548387097,6.935483870967742,165.16129032258064,14.516129032258064,44.777387096774184,44.17219354838708,57.79732258064516,53.92722580645163,35.695483870967735,25.82716129032258,258.16129032258067,30.64516129032258,76.06903225806451
20:30:00,589.7318328915761,214.95817853050067,256.1604562546147,49.83617402304013,43.05593755545136,6.780236467588772,165.44244078391313,14.52799630317041,43.789083725414976,44.140350432106736,58.6015664910542,52.693335766527575,36.02024404969723,25.159850105163528,256.1604562546147,30.235937902393502,75.92069622476838
21:00:00,587.9000000000001,215.1290322580645,255.61290322580646,49.96774193548387,43.32258064516129,6.645161290322581,165.41935483870967,14.709677419354838,43.08248387096775,44.09867741935483,59.60803225806451,51.76177419354838,37.53306451612902,24.647290322580645,255.61290322580646,29.548387096774192,75.18741935483872
21:30:00,584.4246090920102,215.3090316921138,257.92947551194686,49.877408868375475,43.07689872903646,6.80051013933901,164.5477875027533,14.852920105391538,42.98474264326002,44.0796475349125,60.24357352602366,51.68211563930774,39.59455344340209,24.805925405778808,257.92947551194686,29.445513858217296,73.55913301754285
22:00:00,582.4612903225806,215.09677419354838,260.16129032258067,49.67741935483871,42.74193548387097,6.935483870967742,163.32258064516128,14.838709677419354,42.875516129032256,44.04674193548386,60.58274193548389,52.04838709677419,41.2156129032258,25.111580645161293,260.16129032258067,29.35483870967742,72.04935483870969
22:30:00,585.1656738466864,214.09085712326817,259.3594648672531,49.4800179279974,42.74073458645897,6.739283341538443,162.2385761350507,14.54803145157713,42.13446041502494,43.96344177777302,60.70008912699749,52.45461555891637,41.40714496730949,25.0400813311314,259.3594648672531,28.703882174109182,71.67160244416822
23:00:00,589.1580645161291,212.67741935483872,256.741935483871,49.354838709677416,42.74193548387097,6.612903225806452,160.51612903225808,14.03225806451613,41.21825806451612,43.51325806451612,60.89464516129031,52.53354838709678,40.459129032258055,24.60890322580645,256.741935483871,28.06451612903226,71.72193548387096
23:30:00,595.0953767732775,214.02429689970708,255.05362611877354,49.35056634916017,42.394668157412816,6.9558981917473615,159.57317524352374,13.71421091626546,42.858955433457126,43.775691082041,60.15429897008041,50.960256087620856,39.933595201475626,24.61337205132393,255.05362611877354,28.11019431083855,70.50900119580106
